cota cotb p flp localx localy pT hittime PID
-0.94202 9.45541 0.00744 0 5.10541 -30.16500 0.00744 0.27452 11
-0.84400 7.20256 0.00744 0 11.55152 -27.86557 0.00744 0.27297 11
-0.30359 7.07013 0.00744 0 3.04864 30.16500 0.00744 0.27352 11
-2.06718 7.25362 0.00744 0 21.23065 -21.42911 0.00744 0.27298 11
-0.76032 8.51937 0.00744 0 5.62306 -30.16500 0.00744 0.27484 11
0.36468 7.99709 0.00744 0 -18.50712 -24.15263 0.00744 0.27391 11
0.36899 7.50335 0.00744 0 -17.61607 -25.04368 0.00744 0.27458 11
-0.81516 7.02577 0.00744 0 -11.74764 27.78433 0.00744 0.27297 11
-0.75330 7.00823 0.00744 0 10.32791 -28.37240 0.00744 0.27308 11
74.71750 9.89257 0.00744 0 -25.91125 16.74851 0.00744 0.27547 11
1.74438 7.76162 0.00744 0 30.16500 4.10856 0.00744 0.27397 11
0.12647 6.99451 0.00744 0 12.57814 27.44032 0.00744 0.27304 11
-0.42957 7.45932 0.00744 0 4.38051 -30.16500 0.00744 0.27408 11
-4.75705 8.04744 0.00744 0 -25.00921 17.65054 0.00744 0.27456 11
-26.42415 31.10272 0.00194 0 -29.51466 7.57024 0.00190 0.32633 11
-1.38397 6.87535 0.00744 0 -19.83866 22.82109 0.00744 0.27323 11
1.14154 7.14432 0.00744 0 27.38662 12.70781 0.00744 0.27306 11
0.09162 8.94657 0.00744 0 16.16491 26.49484 0.00744 0.27614 11
8.06928 178.34944 0.00146 0 30.16500 3.35383 0.00059 -0.15073 11
0.17179 267.26225 0.00043 0 27.53384 12.36678 0.00011 0.94618 22
-0.34836 393.21497 0.00051 0 -30.18280 -0.12346 0.00014 0.97012 22
-0.93773 339.58688 0.00152 0 -21.86597 -20.75843 0.00063 0.65150 11
-0.85261 67.19921 0.00192 0 9.24359 -28.82154 0.00045 -0.11283 11
0.81355 300.19262 0.00085 0 -25.12502 17.51944 0.00021 0.07792 22
0.93610 386.34820 0.00035 0 -19.23003 23.40936 0.00035 -0.01743 22
-6.29996 41.02309 0.00101 0 12.00482 -27.69943 0.00032 0.75983 22
-2.98408 386.37173 0.00030 0 21.77740 20.86308 0.00005 -0.12650 22
-1.48968 602.99578 0.00030 0 -28.41909 10.24387 0.00005 -0.00477 22
-7.21837 4.78215 0.02962 0 30.16500 0.67746 0.01849 -0.08927 11
-2.59320 4.17644 0.02962 0 30.16772 -5.99362 0.01849 -0.08609 11
-0.86141 4.41592 0.02962 0 -23.23500 19.42475 0.01849 -0.08871 11
0.39873 4.32747 0.02962 0 -7.20743 -29.66495 0.01849 -0.08742 11
-1.96186 4.87120 0.02962 0 28.74383 -9.43120 0.01849 -0.08889 11
-1.07785 4.34598 0.02962 0 -25.87435 16.78541 0.01849 -0.08564 11
-0.56796 4.59477 0.02962 0 -20.62947 22.03028 0.01849 -0.08926 11
-11.09967 3.90653 0.02962 0 30.16500 4.05782 0.01849 -0.08807 11
0.69062 4.52190 0.02962 0 10.88382 28.14214 0.01849 -0.08934 11
9.01308 4.60628 0.02962 0 28.53326 9.93957 0.01849 -0.08913 11
0.29774 4.50897 0.02962 0 3.64997 30.16500 0.01849 -0.08820 11
-0.48861 4.47185 0.02962 0 18.99036 -23.66940 0.01849 -0.08841 11
1.81374 4.78563 0.02962 0 23.58194 19.07782 0.01849 -0.08751 11
-0.39983 4.15838 0.02962 0 -15.54068 26.21320 0.01849 -0.08768 11
9.82620 4.35702 0.02962 0 -28.88376 -9.09337 0.01849 -0.08866 11
-0.51971 4.42398 0.02962 0 19.33878 -23.32097 0.01849 -0.08866 11
0.38110 4.28624 0.02962 0 -6.09039 -30.12764 0.01849 -0.08632 11
-10.26127 4.36823 0.02962 0 30.16500 1.62212 0.01849 -0.08906 11
7.22431 4.19990 0.02962 0 28.51386 9.98639 0.01849 -0.08913 11
3.01386 4.23712 0.02962 0 -26.98789 -13.67041 0.01849 -0.08896 11
-0.94738 4.24220 0.02962 0 -24.84588 17.81387 0.01849 -0.08737 11
0.11923 4.41005 0.02962 0 -1.40248 30.16500 0.01849 -0.08917 11
-1.53678 59.40054 0.00287 0 -8.71985 29.03848 0.00198 0.93385 11
-2.19564 45.33347 0.00499 0 -18.51548 24.98100 0.00069 0.15306 -11
9.84555 272.72557 0.00506 0 -15.47748 26.23938 0.00115 0.12402 11
-0.64583 988.97923 0.00410 0 16.77801 25.84638 0.00093 -0.23282 22
-0.93647 73.12065 0.00208 0 -30.92266 4.17103 0.00174 1.21053 -11
-2.56328 91.82847 0.00301 0 27.09734 -15.56241 0.00291 1.24690 11
2.28992 176.38366 0.00247 0 -7.73825 -29.44507 0.00064 0.07868 22
-0.34497 593.88183 0.00051 0 28.98390 8.78633 0.00030 0.57786 22
-0.01987 89.58900 0.00549 0 22.03865 20.62110 0.00528 1.25261 11
1.56681 157.46518 0.00060 0 -23.44568 -19.21407 0.00017 0.52341 22
9.67638 185.31409 0.00155 0 -8.22760 29.24238 0.00083 -0.04443 11
0.04079 25.65880 0.00544 0 22.39224 20.26752 0.00088 1.09607 11
0.98245 77.00949 0.00120 0 29.45553 7.71300 0.00082 0.77580 22
-15.70962 570.04925 0.00048 0 -14.08901 26.79406 0.00042 -0.13832 22
0.49640 616.99332 0.00275 0 11.05814 -28.06993 0.00078 0.06117 11
0.62844 1687.55993 0.00052 0 -29.70075 7.11300 0.00009 0.19547 22
-0.97575 146.79724 0.00235 0 30.16500 8.12485 0.00132 0.22553 11
-1.30558 437.20161 0.00151 0 31.01265 -3.95428 0.00080 -0.07040 11
1.65394 25.55415 0.01020 0 -29.21858 -8.28506 0.00288 0.24913 11
0.80865 2872.97950 0.00077 0 -27.13615 -13.24716 0.00027 0.05083 22
-0.49157 22.99642 0.00477 0 30.16500 7.21978 0.00476 1.66599 11
1.32219 24.70826 0.00477 0 -29.35124 7.96478 0.00476 2.96519 11
6.23491 21.20095 0.00477 0 12.20121 27.59646 0.00476 1.62402 11
-0.96368 77.52537 0.00477 0 -9.27332 -28.80922 0.00476 7.22507 11
-1.22981 89.67748 0.00477 0 5.02761 -30.16500 0.00476 6.08683 11
-0.93505 427.97535 0.00477 0 -22.26582 -20.39394 0.00476 1.63273 11
0.17025 614.25049 0.00060 0 30.16098 7.25225 0.00051 0.41017 22
-1.24863 31.80474 0.00034 0 27.09629 -15.57968 0.00029 0.36065 22
-0.15518 89.84574 0.01890 0 -5.22646 30.16500 0.01018 1.03978 11
-0.03171 17.26350 0.01890 0 -17.30948 25.48054 0.01018 2.43052 11
2.28760 46.95131 0.00269 0 -30.16500 0.72374 0.00041 0.16067 11
-0.31229 51.77109 0.00224 0 -8.07866 -29.30407 0.00090 0.17106 11
4.36728 10.35272 0.00993 0 30.16500 3.48826 0.00980 1.46186 11
-15.53337 347.59220 0.00057 0 8.16543 -30.14009 0.00025 0.57465 22
-0.23807 20.39517 0.01876 0 -30.16500 -0.73590 0.01856 1.04368 -11
0.25634 6.46910 0.01876 0 3.84706 -30.16500 0.01856 5.12363 -11
0.11440 3.27237 0.01876 0 -3.16500 30.16500 0.01856 0.91655 -11
-1.18294 723.41948 0.00036 0 9.34631 -28.78843 0.00036 0.39710 22
-1.52048 24.10399 0.00482 0 28.26429 -10.58890 0.00169 0.20350 11
-0.74431 5.38379 0.01534 0 -26.49528 16.16448 0.00095 1.34395 -11
1.10184 3.90146 0.00022 0 -21.14712 21.48994 0.00022 -0.09377 22
3.72201 45.84291 0.00259 0 28.74293 -9.43337 0.00171 -0.05303 11
-0.31226 95.59546 0.00189 0 -8.19912 29.25417 0.00066 0.08606 22
-1.84482 2060.74715 0.00043 0 18.24183 -25.06729 0.00014 0.56892 22
1.11472 167.64143 0.00075 0 -20.66147 21.96330 0.00015 0.12561 22
-14.00583 42.98121 0.00450 0 27.38482 -12.71214 0.00432 1.20702 -11
0.71003 402.35426 0.00041 0 10.83564 28.16744 0.00025 0.60199 22
-5.70968 885.79492 0.00258 0 -19.32526 23.29913 0.00092 -0.15069 22
-0.59259 17.45748 0.00682 0 -10.32415 -28.37396 0.00679 0.96584 11
-1.22985 10.39979 0.00682 0 30.16500 2.07409 0.00679 1.51386 11
0.08442 16.47155 0.00682 0 -9.55984 28.69054 0.00679 1.26314 11
-0.26411 17.11171 0.00682 0 -2.88139 -30.16500 0.00679 1.05551 11
-1.39367 17.03983 0.00682 0 12.97774 -27.27480 0.00679 0.94243 11
-1.08570 89.48195 0.00249 0 18.24701 -25.09220 0.00028 1.04461 11
-0.45717 30.32884 0.00682 0 -30.16500 2.74459 0.00679 1.33556 11
-0.73067 14.19250 0.00682 0 -21.93718 20.72257 0.00679 1.23537 11
0.35935 16.20984 0.00682 0 7.28883 -30.16500 0.00679 1.28633 11
-2.25404 15.75611 0.00682 0 11.68725 -27.80934 0.00679 1.04556 11
-0.48062 15.27772 0.00682 0 11.38213 27.93573 0.00679 1.48859 11
45.04035 91.95901 0.00682 0 -25.64475 17.01500 0.00679 1.13328 11
1.48489 15.81204 0.00682 0 -12.54772 -27.45292 0.00679 2.06842 11
-5.25822 164.77258 0.00442 0 3.37018 30.16500 0.00040 0.26948 11
-0.16960 78.34821 0.00438 0 25.69213 16.79865 0.00415 1.11473 11
-1.12135 219.92371 0.00147 0 25.74670 16.66692 0.00121 1.16286 11
1.26213 30.32124 0.00438 0 -23.64695 -19.01280 0.00415 1.26149 11
-2.52570 50.31014 0.00438 0 20.92615 21.73360 0.00415 1.29061 11
-0.78149 24.52911 0.00438 0 23.16068 -19.49907 0.00415 1.24821 11
0.79455 26.34291 0.00438 0 -16.11341 -26.54634 0.00415 1.18185 11
1.38236 21.93392 0.00438 0 -30.16500 -5.77430 0.00415 1.30549 11
2.17363 84.22773 0.00438 0 26.59774 -14.61233 0.00415 0.99544 11
0.42142 26.23559 0.00438 0 23.21896 19.44079 0.00415 1.21602 11
1.03007 19.82828 0.00438 0 -27.99004 -11.25101 0.00415 1.14026 11
1.59567 62.26462 0.00438 0 24.25222 18.40753 0.00415 1.54905 11
-1.31496 58.26286 0.00438 0 -29.08663 -8.60362 0.00415 1.84742 11
0.01207 28.49954 0.00438 0 3.63255 30.16500 0.00415 1.17328 11
-2.72284 47.72510 0.00207 0 -28.00496 11.21499 0.00190 0.39245 11
-0.92467 44.42824 0.00207 0 16.07676 -25.99115 0.00190 0.18967 11
0.79834 55.55789 0.00207 0 10.87182 28.14710 0.00190 0.77429 11
0.60018 52.30516 0.01739 0 -30.16500 -2.93885 0.00108 1.49304 11
-0.33447 100.67100 0.00472 0 30.16500 7.55614 0.00131 -0.14136 -11
-1.60492 30.32983 0.00234 0 30.16500 7.96803 0.00087 -0.13114 11
0.70975 57.72592 0.00596 0 -30.16500 0.21144 0.00059 3.09103 11
-0.73731 33.15985 0.00692 0 -13.45035 27.07904 0.00080 0.93228 11
0.42366 2235.59228 0.00051 0 -19.90159 22.72280 0.00031 0.48204 22
0.89389 121.46528 0.00270 0 -30.16500 -0.62688 0.00152 1.09747 11
-0.83782 48.64441 0.00270 0 2.13496 30.16500 0.00152 1.09309 11
-0.99105 33.46690 0.00270 0 28.74207 -9.43545 0.00152 1.11610 11
-1.73604 143.82574 0.00270 0 27.02294 -13.58579 0.00152 1.38836 11
1.77586 54.08329 0.00270 0 -19.94341 -22.71635 0.00152 1.52715 11
2.53298 24.67432 0.00270 0 -28.63914 -9.68393 0.00152 1.13472 11
-0.20502 2263.28152 0.00270 0 21.32448 21.29992 0.00152 1.05149 11
-1.55858 116.08470 0.00270 0 0.21446 30.16500 0.00152 1.30339 11
-0.12290 196.73754 0.00270 0 -1.80917 -30.16500 0.00152 1.05133 11
-0.18741 1857.19772 0.00270 0 -30.14000 1.43232 0.00152 1.60020 11
1.04267 50.55160 0.00206 0 8.34705 29.19290 0.00124 -0.13099 11
0.73800 87.86390 0.00039 0 -28.53790 9.86317 0.00027 -0.07453 22
0.77163 265.61448 0.00080 0 17.94816 24.71159 0.00035 0.08150 22
47.25561 619.64799 0.00378 0 21.53206 21.13853 0.00085 0.08156 22
0.67099 5.48293 0.01601 0 21.92836 20.73140 0.01208 -0.13556 11
-1.79708 5.92801 0.01601 0 22.46000 -20.19975 0.01208 -0.13548 11
0.42394 6.46392 0.01601 0 19.10291 23.55684 0.01208 -0.13487 11
8.77722 5.55474 0.01601 0 -30.16500 2.39822 0.01208 -0.13536 11
-0.27208 5.57617 0.01601 0 0.82575 30.16500 0.01208 -0.13557 11
-0.23233 5.59900 0.01601 0 1.33220 30.16500 0.01208 -0.13559 11
0.29971 5.78993 0.01601 0 -14.30113 -26.72664 0.01208 -0.13503 11
2.52132 5.82133 0.01601 0 30.16500 3.22500 0.01208 -0.13485 11
1.09168 6.19023 0.01601 0 -26.25253 -15.44573 0.01208 -0.13432 11
-0.15701 5.89028 0.01601 0 -1.51629 -30.16500 0.01208 -0.13556 11
-1.43269 5.53111 0.01601 0 -19.18831 23.47144 0.01208 -0.13503 11
-5.04750 2.32106 0.00709 0 -31.00126 3.92241 0.00391 0.32737 11
-0.84099 5.66926 0.01601 0 12.34534 -27.53675 0.01208 -0.13562 11
7.97544 5.59355 0.01601 0 -30.16500 1.56466 0.01208 -0.13548 11
3.76124 5.89963 0.01601 0 30.16500 0.22720 0.01208 -0.13569 11
-0.82084 5.87584 0.01601 0 -14.18953 26.77286 0.01208 -0.13504 11
-5.82768 5.07476 0.01601 0 28.41715 -10.21987 0.01208 -0.13557 11
-0.49645 6.70180 0.01601 0 5.04256 -30.16500 0.01208 -0.13371 11
1.35309 6.21414 0.01601 0 -27.83191 -11.63276 0.01208 -0.13566 11
-14.39277 5.72791 0.01601 0 -29.18046 8.37709 0.01208 -0.13495 11
3.37104 6.91746 0.01601 0 -30.16500 -3.89543 0.01208 -0.13450 11
-2.17914 6.36510 0.01601 0 23.81238 -18.84738 0.01208 -0.13474 11
3.07306 5.59576 0.01601 0 30.16500 1.65521 0.01208 -0.13548 11
-0.57539 7.76505 0.01168 0 -3.91936 30.16500 0.00992 -0.09959 11
-0.25145 7.42493 0.01168 0 5.60257 30.32970 0.00992 -0.09783 11
75.03636 6.52540 0.01168 0 28.80724 -9.27811 0.00992 -0.10030 11
2.14341 74.47084 0.00297 0 29.63570 -7.27804 0.00244 -0.07314 11
1.34470 6.23154 0.01168 0 -28.66474 -9.62213 0.00992 -0.10039 11
0.67332 28.07537 0.00393 0 -23.01640 -19.64335 0.00391 1.93359 11
0.23910 6.18519 0.01168 0 13.78112 26.94203 0.00992 -0.10033 11
0.29543 7.03091 0.01168 0 18.22646 24.43329 0.00992 -0.09932 11
-1.88131 7.52217 0.01168 0 18.17513 -25.12197 0.00992 -0.09708 11
2.63499 7.09679 0.01168 0 -30.16500 1.93420 0.00992 -0.10038 11
1.03252 6.51443 0.01168 0 27.38280 12.71702 0.00992 -0.10060 11
0.15049 5.94487 0.01168 0 14.62090 26.59419 0.00992 -0.09998 11
0.57841 6.50658 0.01168 0 -21.08487 -21.57488 0.00992 -0.10065 11
0.04428 6.40923 0.01168 0 13.98861 26.85609 0.00992 -0.10023 11
-0.02344 5.05695 0.01168 0 -15.07781 -26.40493 0.00992 -0.09982 11
0.13693 6.07857 0.01168 0 -15.57876 -26.19743 0.00992 -0.09938 11
1.04013 8.28943 0.01168 0 30.16500 7.72234 0.00992 -0.09649 11
1.57797 6.92053 0.01168 0 -30.16500 -5.74718 0.00992 -0.09840 11
1.44610 6.65673 0.01168 0 28.33753 10.41209 0.00992 -0.10059 11
-16.41351 6.13063 0.01168 0 -27.88331 11.50867 0.00992 -0.10070 11
1.51388 7.16289 0.01168 0 30.16500 5.67798 0.00992 -0.09848 11
2.79772 6.72729 0.01168 0 30.16500 1.37074 0.00992 -0.10056 11
0.45164 6.44875 0.01168 0 -21.50525 -21.15451 0.00992 -0.10071 11
1.37702 80.32797 0.00189 0 -10.22833 -28.41365 0.00188 1.17339 11
-2.00229 8.26514 0.01168 0 -18.71170 24.89972 0.00992 -0.09650 11
-0.86802 784.82829 0.00050 0 7.89060 -29.37237 0.00029 -0.09863 22
-0.09083 78.32457 0.00050 0 -11.55442 27.88316 0.00029 -0.10038 22
-0.36595 6.95442 0.00803 0 -18.48072 24.17903 0.00802 -0.09420 -11
-1.57463 6.40697 0.00803 0 28.15189 -10.86026 0.00802 -0.09511 -11
0.11772 6.37048 0.00803 0 6.93768 -30.16500 0.00802 -0.09239 -11
-1.30898 6.52873 0.00803 0 28.07715 -11.04070 0.00802 -0.09510 -11
-0.96233 6.29990 0.00803 0 -24.45529 18.20446 0.00802 -0.09404 -11
0.86376 6.67616 0.00803 0 -13.06760 -27.23758 0.00802 -0.09499 -11
7.05418 6.46890 0.00803 0 -27.93386 -11.38664 0.00802 -0.09514 -11
4.49266 6.41948 0.00803 0 -26.69344 -14.38129 0.00802 -0.09463 -11
1.01436 6.81312 0.00803 0 -13.09124 -27.22779 0.00802 -0.09496 -11
0.18438 6.42772 0.00803 0 -7.10481 30.16500 0.00802 -0.09225 -11
-0.14153 6.58933 0.00803 0 -11.65742 27.82170 0.00802 -0.09515 -11
-0.12882 6.58827 0.00803 0 -11.05273 28.07217 0.00802 -0.09512 -11
-1.18955 6.73295 0.00803 0 -27.33650 12.82878 0.00802 -0.09503 -11
0.13135 6.34136 0.00803 0 2.10043 -30.16500 0.00802 -0.09490 -11
-0.44631 6.85784 0.00803 0 21.90952 -20.75023 0.00802 -0.09509 -11
-0.03509 6.72133 0.00803 0 9.36138 -28.77275 0.00802 -0.09482 -11
-0.86592 6.27786 0.00803 0 -23.88017 18.77959 0.00802 -0.09440 -11
0.11416 6.45621 0.00803 0 5.10662 -30.16500 0.00802 -0.09365 -11
-5.30277 6.41369 0.00803 0 30.16500 1.89931 0.00802 -0.09492 -11
0.35658 6.69737 0.00803 0 3.84120 30.16500 0.00802 -0.09430 -11
0.33771 6.58120 0.00803 0 2.66982 30.16500 0.00802 -0.09472 -11
1.38696 6.45547 0.00803 0 19.71958 22.94017 0.00802 -0.09489 -11
0.10219 1196.49897 0.00038 0 15.00504 -26.45387 0.00031 1.07018 22
-1.35251 68.56433 0.00674 0 -28.35400 -10.37233 0.00070 1.63504 -11
-0.33254 54.84552 0.00629 0 -30.31656 5.63429 0.00057 1.98989 11
-0.91849 293.27558 0.00051 0 -30.15008 -7.57949 0.00020 0.67625 22
2.60830 522.35844 0.00101 0 18.92894 23.70219 0.00028 0.19556 22
1.00036 52.13266 0.00604 0 -29.54382 -7.49985 0.00058 1.03777 -11
-12.75274 67.96905 0.00156 0 30.16500 -2.14698 0.00060 0.20767 11
4.11177 101.90621 0.00255 0 -8.38808 -29.17591 0.00057 0.03375 22
0.26611 47.41517 0.00083 0 1.23578 30.14152 0.00070 -0.12449 22
-0.67475 23.69935 0.01678 0 30.16500 -0.78307 0.01383 1.01335 11
-1.16269 96.00648 0.00583 0 -9.64118 -28.65685 0.00559 0.79853 11
-1.09116 3.77103 0.02749 0 30.16500 -0.40869 0.02459 0.86956 -11
-0.33693 2.20862 0.02749 0 -17.99657 25.19594 0.02459 0.84683 -11
-0.30245 2.44940 0.02749 0 -14.99667 26.43854 0.02459 0.84423 -11
-6.15438 2.52967 0.02749 0 -30.16500 -6.51383 0.02459 0.83421 -11
-0.49688 2.33756 0.02749 0 20.65683 -22.00292 0.02459 0.84662 -11
-1.04841 2.33006 0.02749 0 27.61805 -12.14908 0.02459 0.83945 -11
0.83403 2.26408 0.02749 0 -11.21346 -28.00559 0.02459 0.84168 -11
-2.58440 3.51125 0.02749 0 -28.00271 -11.22043 0.02459 0.80528 -11
-1.04250 2.79290 0.02749 0 29.85007 -6.76050 0.02459 0.84449 -11
-0.55323 3.35854 0.02749 0 27.69739 -11.95753 0.02459 0.85384 -11
-0.44845 2.20403 0.02749 0 -18.39008 25.03294 0.02459 0.84796 -11
-0.88804 2.38236 0.02749 0 -25.50717 17.15258 0.02459 0.83523 -11
4.17817 2.85430 0.02749 0 21.90048 20.75928 0.02459 0.84566 -11
0.28034 2.43197 0.02749 0 1.97495 -30.16500 0.02459 0.85314 -11
-0.85820 2.50551 0.02749 0 26.36916 -16.29059 0.02459 0.83148 -11
1.47538 2.37304 0.02749 0 17.69311 24.96664 0.02459 0.84572 -11
1.60526 2.44448 0.02749 0 19.32732 23.33243 0.02459 0.82839 -11
-1.14747 2.60678 0.02749 0 -28.48037 10.06725 0.02459 0.81427 -11
-6.73107 3.16538 0.02749 0 -28.01730 -11.18520 0.02459 0.85372 -11
1.89676 2.28425 0.02749 0 23.46761 19.19214 0.02459 0.83337 -11
-1.35424 2.41891 0.02749 0 29.58001 -7.41247 0.02459 0.84427 -11
1.61200 2.60419 0.02749 0 19.04272 23.61703 0.02459 0.85622 -11
0.04286 15.42243 0.04598 0 1.23362 -30.16500 0.01251 0.08611 -11
2.29721 14.42627 0.04598 0 26.39838 15.09361 0.01251 0.08833 -11
-1.34404 14.93885 0.04598 0 26.78927 -14.14993 0.01251 0.08651 -11
-2.59648 14.22296 0.04598 0 27.44207 -12.57393 0.01251 0.08507 -11
1.29942 14.95611 0.04598 0 -22.29115 -20.36860 0.01251 0.08574 -11
2.18363 18.55956 0.04598 0 26.59924 14.60869 0.01251 0.08762 -11
-12.41510 14.67755 0.04598 0 -30.16500 -3.83529 0.01251 0.08802 -11
0.36338 15.12298 0.04598 0 6.68391 29.88179 0.01251 0.08995 -11
-0.40915 13.32201 0.04598 0 -17.35223 25.46283 0.01251 0.09288 -11
-0.07232 18.73756 0.04598 0 4.46204 -30.16500 0.01251 0.08917 -11
0.17289 13.46880 0.04598 0 -0.24042 30.16500 0.01251 0.08490 -11
-0.49596 13.02730 0.04598 0 -14.91419 26.47270 0.01251 0.08716 -11
0.92262 33.29993 0.00148 0 -14.90942 26.49140 0.00118 0.08733 11
1.40329 218.13603 0.00212 0 -14.83910 26.51475 0.00115 0.08792 11
1.97643 17.00060 0.04598 0 -27.29185 -12.93659 0.01251 0.08525 -11
2.40930 13.80453 0.04598 0 -27.42702 -12.61027 0.01251 0.08490 -11
-2.49785 22.86597 0.04598 0 22.72081 -19.93894 0.01251 0.08609 -11
-0.66892 12.74515 0.04598 0 -18.08164 25.16070 0.01251 0.09499 -11
3.54298 16.67289 0.04598 0 29.36591 7.92936 0.01251 0.08816 -11
0.99310 15.34085 0.04598 0 16.54317 26.11658 0.01251 0.09460 -11
0.12213 15.33341 0.04598 0 1.26436 -30.16500 0.01251 0.08584 -11
0.39371 14.71669 0.04598 0 8.71233 29.04160 0.01251 0.08709 -11
-2.27432 13.99698 0.04598 0 29.01963 -8.76536 0.01251 0.08701 -11
-2.42527 12.80124 0.04598 0 29.58913 -7.39047 0.01251 0.08953 -11
-1.21054 73.04807 0.00791 0 27.86802 11.54559 0.00199 2.95593 -11
0.54227 311.26005 0.00597 0 -20.74353 21.88087 0.00592 1.23966 -11
-2.14776 376.94022 0.00597 0 -23.76985 -18.88990 0.00592 3.00203 -11
3.33389 26.92437 0.00597 0 29.83572 -6.79515 0.00592 1.13720 -11
-0.64512 18.16152 0.00597 0 12.79162 -27.35190 0.00592 1.21398 -11
23.60086 15.12297 0.00597 0 30.72665 -4.64424 0.00592 1.25490 -11
-0.00826 12.41498 0.00597 0 -9.55885 -28.69095 0.00592 1.15411 -11
0.65217 11.56150 0.00597 0 -20.21694 -22.44281 0.00592 1.17521 -11
0.18268 14.05101 0.00597 0 15.55349 27.10627 0.00592 1.01933 -11
-0.18151 19.04242 0.00597 0 30.06317 -6.24602 0.00592 1.12044 -11
-0.03982 18.57884 0.00597 0 -17.17296 25.53709 0.00592 0.98769 -11
-0.64472 15.89989 0.00597 0 -19.39517 23.26458 0.00592 1.08512 -11
-0.37523 13.80764 0.00597 0 -30.51136 5.16399 0.00592 1.12094 -11
-1.48336 17.80787 0.00597 0 30.16500 -4.18746 0.00592 0.97608 -11
-2.30319 15.51651 0.00597 0 27.63167 12.11618 0.00592 1.19694 -11
0.26898 14.74567 0.00597 0 -11.26416 27.98459 0.00592 1.20681 -11
1.04054 13.94436 0.00597 0 13.33735 27.12585 0.00592 1.13752 -11
1.92478 183.85062 0.00051 0 25.55884 17.07528 0.00011 0.61964 22
-1.84679 27.72582 0.00464 0 30.92108 -4.17484 0.00459 1.93358 11
-2.98890 20.43289 0.00682 0 8.08068 -29.30323 0.00465 1.34161 11
-1.53900 56.01668 0.00047 0 -26.32226 15.32183 0.00037 0.37581 22
-3.08592 47.05107 0.01116 0 -0.84351 -30.16500 0.00960 1.14809 11
-0.98342 138.45552 0.00225 0 11.96606 27.69385 0.00204 1.08028 11
-2.68929 11.77579 0.00675 0 27.54024 -12.35197 0.00470 -0.08440 11
-0.13835 147.15286 0.00030 0 -1.62525 -30.17714 0.00011 0.10398 22
-0.26095 5.98625 0.00992 0 17.60800 -25.35689 0.00992 1.98039 11
-2.39330 9.59563 0.00992 0 16.24174 -25.92281 0.00992 2.04585 11
0.92019 8.86491 0.00992 0 18.51731 24.14244 0.00992 2.06665 11
-0.33710 18.51678 0.00992 0 -0.57314 30.16500 0.00992 1.27423 11
0.42581 45.40221 0.00992 0 26.39901 15.09211 0.00992 8.18555 11
-2.64258 51.27338 0.00992 0 27.22774 13.09137 0.00992 6.29626 11
-0.34308 12.02775 0.00992 0 -0.14603 30.16500 0.00992 2.13547 11
-0.18818 14.53820 0.00992 0 -21.92003 -20.73972 0.00992 2.80966 11
3.56646 6.22268 0.00992 0 -22.30191 -20.35784 0.00992 2.37721 11
-4.54722 24.06993 0.00992 0 27.75725 -11.81301 0.00992 1.87345 11
2.77029 12.04192 0.00992 0 10.57446 28.27028 0.00992 2.52515 11
0.38778 91.84877 0.00113 0 14.71736 -26.55423 0.00022 0.13746 22
-1.80197 10.25211 0.01376 0 -22.27325 20.38650 0.00839 -0.07557 11
-4.23993 11.08059 0.01376 0 26.36148 -15.18271 0.00839 -0.07416 11
-3.09157 9.97029 0.01376 0 26.42417 -15.03136 0.00839 -0.07443 11
-0.85841 9.95405 0.01376 0 14.41057 -26.68131 0.00839 -0.07479 11
1.55270 15.11760 0.01376 0 -30.16500 -6.74518 0.00839 -0.07093 11
5.44538 9.84920 0.01376 0 -30.16500 4.25870 0.00839 -0.07397 11
11.48570 9.40889 0.01376 0 -30.16500 3.72303 0.00839 -0.07435 11
0.73642 11.71277 0.01376 0 26.07326 15.87854 0.00839 -0.07351 11
0.66268 11.94271 0.01376 0 -25.08663 -18.26046 0.00839 -0.07073 11
-0.97569 12.60403 0.01376 0 -13.35886 27.11694 0.00839 -0.07542 11
2.27354 10.64232 0.01376 0 -30.16500 -4.14874 0.00839 -0.07406 11
-0.37019 7.68565 0.01376 0 -1.84988 -30.16500 0.00839 -0.07549 11
-1.78282 11.36919 0.01376 0 -20.54741 22.11234 0.00839 -0.07563 11
-1.71429 10.92067 0.01376 0 17.32790 -25.47291 0.00839 -0.07198 11
-2.47696 9.13458 0.01376 0 -22.11075 20.54900 0.00839 -0.07542 11
1.31505 11.81089 0.01376 0 -28.93824 -8.96184 0.00839 -0.07501 11
0.41216 9.51930 0.01376 0 -19.84856 -22.81120 0.00839 -0.07533 11
0.53368 13.37014 0.01376 0 -24.45502 -18.20473 0.00839 -0.07388 11
0.78138 10.06234 0.01376 0 24.24571 18.41404 0.00839 -0.07412 11
-0.84859 9.29105 0.01376 0 9.69519 -28.63448 0.00839 -0.07529 11
-1.40757 13.39875 0.01376 0 -16.18689 25.94553 0.00839 -0.07328 11
2.50048 18.93513 0.01376 0 -30.67099 4.77861 0.00839 -0.07056 11
0.51640 89.29206 0.00251 0 -30.16500 -6.31838 0.00131 0.05811 11
2.63018 379.96805 0.01376 0 -30.65321 4.78634 0.00839 -0.07071 11
-3.89237 72.67461 0.00277 0 30.16500 0.49724 0.00053 2.07672 11
